x y z Ax Ay Az
0.101082 -0.984818 0.0 0.0 0.0 -0.014887
0.108754 -0.983188 0.0 0.0 0.0 -0.017688
0.116425 -0.981557 0.0 0.0 0.0 -0.020711
0.124097 -0.979926 0.0 0.0 0.0 -0.023952
0.131769 -0.978296 0.0 0.0 0.0 -0.027406
0.139440 -0.976665 0.0 0.0 0.0 -0.031069
0.147112 -0.975034 0.0 0.0 0.0 -0.034936
0.154784 -0.973404 0.0 0.0 0.0 -0.039002
0.162456 -0.971773 0.0 0.0 0.0 -0.043263
0.170127 -0.970142 0.0 0.0 0.0 -0.047711
0.177799 -0.968511 0.0 0.0 0.0 -0.052342
0.185471 -0.966881 0.0 0.0 0.0 -0.057150
0.193143 -0.965250 0.0 0.0 0.0 -0.062127
0.200814 -0.963619 0.0 0.0 0.0 -0.067269
0.208486 -0.961989 0.0 0.0 0.0 -0.072568
0.216158 -0.960358 0.0 0.0 0.0 -0.078018
0.223830 -0.958727 0.0 0.0 0.0 -0.083611
0.231501 -0.957097 0.0 0.0 0.0 -0.089339
0.239173 -0.955466 0.0 0.0 0.0 -0.095197
0.246845 -0.953835 0.0 0.0 0.0 -0.101175
0.254517 -0.952205 0.0 0.0 0.0 -0.107266
0.262188 -0.950574 0.0 0.0 0.0 -0.113462
0.269860 -0.948943 0.0 0.0 0.0 -0.119756
0.277532 -0.947313 0.0 0.0 0.0 -0.126137
0.285204 -0.945682 0.0 0.0 0.0 -0.132599
0.292875 -0.944051 0.0 0.0 0.0 -0.139132
0.300547 -0.942421 0.0 0.0 0.0 -0.145729
0.308219 -0.940790 0.0 0.0 0.0 -0.152379
0.315891 -0.939159 0.0 0.0 0.0 -0.159074
0.323562 -0.937529 0.0 0.0 0.0 -0.165805
0.331234 -0.935898 0.0 0.0 0.0 -0.172563
0.338906 -0.934267 0.0 0.0 0.0 -0.179338
0.346578 -0.932637 0.0 0.0 0.0 -0.186122
0.354249 -0.931006 0.0 0.0 0.0 -0.192905
0.361921 -0.929375 0.0 0.0 0.0 -0.199677
0.369593 -0.927744 0.0 0.0 0.0 -0.206429
-0.000282 -0.998345 0.0 0.0 0.0 0.000005
0.007390 -0.996715 0.0 0.0 0.0 -0.000240
0.015062 -0.995084 0.0 0.0 0.0 -0.000730
0.022734 -0.993453 0.0 0.0 0.0 -0.001468
0.030405 -0.991823 0.0 0.0 0.0 -0.002450
0.038077 -0.990192 0.0 0.0 0.0 -0.003677
0.045749 -0.988561 0.0 0.0 0.0 -0.005146
0.053421 -0.986931 0.0 0.0 0.0 -0.006856
0.061092 -0.985300 0.0 0.0 0.0 -0.008806
0.068764 -0.983669 0.0 0.0 0.0 -0.010992
0.076436 -0.982039 0.0 0.0 0.0 -0.013413
0.084108 -0.980408 0.0 0.0 0.0 -0.016065
0.091779 -0.978777 0.0 0.0 0.0 -0.018945
0.099451 -0.977147 0.0 0.0 0.0 -0.022050
0.107123 -0.975516 0.0 0.0 0.0 -0.025375
0.114795 -0.973885 0.0 0.0 0.0 -0.028918
0.122466 -0.972255 0.0 0.0 0.0 -0.032673
0.130138 -0.970624 0.0 0.0 0.0 -0.036637
0.137810 -0.968993 0.0 0.0 0.0 -0.040804
0.145482 -0.967362 0.0 0.0 0.0 -0.045169
0.153153 -0.965732 0.0 0.0 0.0 -0.049727
0.160825 -0.964101 0.0 0.0 0.0 -0.054472
0.168497 -0.962470 0.0 0.0 0.0 -0.059400
0.176169 -0.960840 0.0 0.0 0.0 -0.064502
0.183840 -0.959209 0.0 0.0 0.0 -0.069774
0.191512 -0.957578 0.0 0.0 0.0 -0.075209
0.199184 -0.955948 0.0 0.0 0.0 -0.080800
0.206856 -0.954317 0.0 0.0 0.0 -0.086540
0.214527 -0.952686 0.0 0.0 0.0 -0.092423
0.222199 -0.951056 0.0 0.0 0.0 -0.098439
0.229871 -0.949425 0.0 0.0 0.0 -0.104584
0.237543 -0.947794 0.0 0.0 0.0 -0.110847
0.245214 -0.946164 0.0 0.0 0.0 -0.117222
0.252886 -0.944533 0.0 0.0 0.0 -0.123701
0.260558 -0.942902 0.0 0.0 0.0 -0.130275
0.268229 -0.941272 0.0 0.0 0.0 -0.136935
0.275901 -0.939641 0.0 0.0 0.0 -0.143674
0.283573 -0.938010 0.0 0.0 0.0 -0.150483
0.291245 -0.936380 0.0 0.0 0.0 -0.157353
0.298916 -0.934749 0.0 0.0 0.0 -0.164275
0.306588 -0.933118 0.0 0.0 0.0 -0.171240
0.314260 -0.931488 0.0 0.0 0.0 -0.178239
0.321932 -0.929857 0.0 0.0 0.0 -0.185262
0.329603 -0.928226 0.0 0.0 0.0 -0.192301
0.337275 -0.926595 0.0 0.0 0.0 -0.199346
0.344947 -0.924965 0.0 0.0 0.0 -0.206388
0.352619 -0.923334 0.0 0.0 0.0 -0.213416
0.360290 -0.921703 0.0 0.0 0.0 -0.220423
0.367962 -0.920073 0.0 0.0 0.0 -0.227397
0.375634 -0.918442 0.0 0.0 0.0 -0.234329
0.383306 -0.916811 0.0 0.0 0.0 -0.241210
0.390977 -0.915181 0.0 0.0 0.0 -0.248031
0.398649 -0.913550 0.0 0.0 0.0 -0.254780
0.406321 -0.911919 0.0 0.0 0.0 -0.261450
-0.040271 -0.998827 0.0 0.0 0.0 0.000465
-0.032599 -0.997196 0.0 0.0 0.0 0.000900
-0.024928 -0.995566 0.0 0.0 0.0 0.001090
-0.017256 -0.993935 0.0 0.0 0.0 0.001032
-0.009584 -0.992304 0.0 0.0 0.0 0.000728
-0.001912 -0.990674 0.0 0.0 0.0 0.000176
0.005759 -0.989043 0.0 0.0 0.0 -0.000623
0.013431 -0.987412 0.0 0.0 0.0 -0.001668
0.021103 -0.985782 0.0 0.0 0.0 -0.002958
0.028775 -0.984151 0.0 0.0 0.0 -0.004493
0.036446 -0.982520 0.0 0.0 0.0 -0.006271
0.044118 -0.980890 0.0 0.0 0.0 -0.008290
0.051790 -0.979259 0.0 0.0 0.0 -0.010548
0.059462 -0.977628 0.0 0.0 0.0 -0.013042
0.067133 -0.975998 0.0 0.0 0.0 -0.015771
0.074805 -0.974367 0.0 0.0 0.0 -0.018731
0.082477 -0.972736 0.0 0.0 0.0 -0.021919
0.090149 -0.971105 0.0 0.0 0.0 -0.025331
0.097820 -0.969475 0.0 0.0 0.0 -0.028964
0.105492 -0.967844 0.0 0.0 0.0 -0.032814
0.113164 -0.966213 0.0 0.0 0.0 -0.036876
0.120836 -0.964583 0.0 0.0 0.0 -0.041146
0.128507 -0.962952 0.0 0.0 0.0 -0.045619
0.136179 -0.961321 0.0 0.0 0.0 -0.050290
0.143851 -0.959691 0.0 0.0 0.0 -0.055153
0.151523 -0.958060 0.0 0.0 0.0 -0.060203
0.159194 -0.956429 0.0 0.0 0.0 -0.065434
0.166866 -0.954799 0.0 0.0 0.0 -0.070840
0.174538 -0.953168 0.0 0.0 0.0 -0.076415
0.182210 -0.951537 0.0 0.0 0.0 -0.082152
0.189881 -0.949907 0.0 0.0 0.0 -0.088044
0.197553 -0.948276 0.0 0.0 0.0 -0.094084
0.205225 -0.946645 0.0 0.0 0.0 -0.100265
0.212897 -0.945015 0.0 0.0 0.0 -0.106580
0.220568 -0.943384 0.0 0.0 0.0 -0.113022
0.228240 -0.941753 0.0 0.0 0.0 -0.119581
0.235912 -0.940123 0.0 0.0 0.0 -0.126251
0.243584 -0.938492 0.0 0.0 0.0 -0.133023
0.251255 -0.936861 0.0 0.0 0.0 -0.139890
0.258927 -0.935231 0.0 0.0 0.0 -0.146841
0.266599 -0.933600 0.0 0.0 0.0 -0.153870
0.274271 -0.931969 0.0 0.0 0.0 -0.160967
0.281942 -0.930338 0.0 0.0 0.0 -0.168124
0.289614 -0.928708 0.0 0.0 0.0 -0.175331
0.297286 -0.927077 0.0 0.0 0.0 -0.182579
0.304958 -0.925446 0.0 0.0 0.0 -0.189859
0.312629 -0.923816 0.0 0.0 0.0 -0.197163
0.320301 -0.922185 0.0 0.0 0.0 -0.204480
0.327973 -0.920554 0.0 0.0 0.0 -0.211800
0.335645 -0.918924 0.0 0.0 0.0 -0.219116
0.343316 -0.917293 0.0 0.0 0.0 -0.226416
0.350988 -0.915662 0.0 0.0 0.0 -0.233692
0.358660 -0.914032 0.0 0.0 0.0 -0.240933
0.366332 -0.912401 0.0 0.0 0.0 -0.248130
0.374003 -0.910770 0.0 0.0 0.0 -0.255274
0.381675 -0.909140 0.0 0.0 0.0 -0.262354
0.389347 -0.907509 0.0 0.0 0.0 -0.269360
0.397018 -0.905878 0.0 0.0 0.0 -0.276284
0.404690 -0.904248 0.0 0.0 0.0 -0.283115
0.412362 -0.902617 0.0 0.0 0.0 -0.289844
0.420034 -0.900986 0.0 0.0 0.0 -0.296461
0.427705 -0.899356 0.0 0.0 0.0 -0.302957
0.435377 -0.897725 0.0 0.0 0.0 -0.309321
0.443049 -0.896094 0.0 0.0 0.0 -0.315545
-0.064917 -0.996047 0.0 0.0 0.0 0.002515
-0.057245 -0.994417 0.0 0.0 0.0 0.003137
-0.049573 -0.992786 0.0 0.0 0.0 0.003515
-0.041902 -0.991155 0.0 0.0 0.0 0.003647
-0.034230 -0.989525 0.0 0.0 0.0 0.003532
-0.026558 -0.987894 0.0 0.0 0.0 0.003169
-0.018886 -0.986263 0.0 0.0 0.0 0.002558
-0.011215 -0.984633 0.0 0.0 0.0 0.001700
-0.003543 -0.983002 0.0 0.0 0.0 0.000594
0.004129 -0.981371 0.0 0.0 0.0 -0.000759
0.011801 -0.979741 0.0 0.0 0.0 -0.002357
0.019472 -0.978110 0.0 0.0 0.0 -0.004201
0.027144 -0.976479 0.0 0.0 0.0 -0.006288
0.034816 -0.974848 0.0 0.0 0.0 -0.008616
0.042488 -0.973218 0.0 0.0 0.0 -0.011184
0.050159 -0.971587 0.0 0.0 0.0 -0.013989
0.057831 -0.969956 0.0 0.0 0.0 -0.017028
0.065503 -0.968326 0.0 0.0 0.0 -0.020299
0.073174 -0.966695 0.0 0.0 0.0 -0.023798
0.080846 -0.965064 0.0 0.0 0.0 -0.027522
0.088518 -0.963434 0.0 0.0 0.0 -0.031466
0.096190 -0.961803 0.0 0.0 0.0 -0.035627
0.103861 -0.960172 0.0 0.0 0.0 -0.040001
0.111533 -0.958542 0.0 0.0 0.0 -0.044582
0.119205 -0.956911 0.0 0.0 0.0 -0.049367
0.126877 -0.955280 0.0 0.0 0.0 -0.054349
0.134548 -0.953650 0.0 0.0 0.0 -0.059523
0.142220 -0.952019 0.0 0.0 0.0 -0.064884
0.149892 -0.950388 0.0 0.0 0.0 -0.070426
0.157564 -0.948758 0.0 0.0 0.0 -0.076142
0.165235 -0.947127 0.0 0.0 0.0 -0.082027
0.172907 -0.945496 0.0 0.0 0.0 -0.088073
0.180579 -0.943866 0.0 0.0 0.0 -0.094274
0.188251 -0.942235 0.0 0.0 0.0 -0.100623
0.195922 -0.940604 0.0 0.0 0.0 -0.107112
0.203594 -0.938974 0.0 0.0 0.0 -0.113735
0.211266 -0.937343 0.0 0.0 0.0 -0.120483
0.218938 -0.935712 0.0 0.0 0.0 -0.127348
0.226609 -0.934081 0.0 0.0 0.0 -0.134323
0.234281 -0.932451 0.0 0.0 0.0 -0.141400
0.241953 -0.930820 0.0 0.0 0.0 -0.148569
0.249625 -0.929189 0.0 0.0 0.0 -0.155823
0.257296 -0.927559 0.0 0.0 0.0 -0.163153
0.264968 -0.925928 0.0 0.0 0.0 -0.170550
0.272640 -0.924297 0.0 0.0 0.0 -0.178005
0.280312 -0.922667 0.0 0.0 0.0 -0.185510
0.287983 -0.921036 0.0 0.0 0.0 -0.193054
0.295655 -0.919405 0.0 0.0 0.0 -0.200629
0.303327 -0.917775 0.0 0.0 0.0 -0.208226
0.310999 -0.916144 0.0 0.0 0.0 -0.215834
0.318670 -0.914513 0.0 0.0 0.0 -0.223444
0.326342 -0.912883 0.0 0.0 0.0 -0.231048
0.334014 -0.911252 0.0 0.0 0.0 -0.238634
0.341686 -0.909621 0.0 0.0 0.0 -0.246194
0.349357 -0.907991 0.0 0.0 0.0 -0.253717
0.357029 -0.906360 0.0 0.0 0.0 -0.261195
0.364701 -0.904729 0.0 0.0 0.0 -0.268616
0.372373 -0.903099 0.0 0.0 0.0 -0.275972
0.380044 -0.901468 0.0 0.0 0.0 -0.283251
0.387716 -0.899837 0.0 0.0 0.0 -0.290446
0.395388 -0.898207 0.0 0.0 0.0 -0.297545
0.403060 -0.896576 0.0 0.0 0.0 -0.304540
0.410731 -0.894945 0.0 0.0 0.0 -0.311419
0.418403 -0.893314 0.0 0.0 0.0 -0.318174
0.426075 -0.891684 0.0 0.0 0.0 -0.324796
0.433747 -0.890053 0.0 0.0 0.0 -0.331273
0.441418 -0.888422 0.0 0.0 0.0 -0.337598
0.449090 -0.886792 0.0 0.0 0.0 -0.343760
0.456762 -0.885161 0.0 0.0 0.0 -0.349750
0.464434 -0.883530 0.0 0.0 0.0 -0.355559
-0.097235 -0.994898 0.0 0.0 0.0 0.004820
-0.089563 -0.993268 0.0 0.0 0.0 0.005872
-0.081891 -0.991637 0.0 0.0 0.0 0.006684
-0.074219 -0.990006 0.0 0.0 0.0 0.007253
-0.066548 -0.988376 0.0 0.0 0.0 0.007578
-0.058876 -0.986745 0.0 0.0 0.0 0.007656
-0.051204 -0.985114 0.0 0.0 0.0 0.007488
-0.043532 -0.983484 0.0 0.0 0.0 0.007071
-0.035861 -0.981853 0.0 0.0 0.0 0.006406
-0.028189 -0.980222 0.0 0.0 0.0 0.005492
-0.020517 -0.978592 0.0 0.0 0.0 0.004329
-0.012845 -0.976961 0.0 0.0 0.0 0.002918
-0.005174 -0.975330 0.0 0.0 0.0 0.001258
0.002498 -0.973699 0.0 0.0 0.0 -0.000648
0.010170 -0.972069 0.0 0.0 0.0 -0.002799
0.017842 -0.970438 0.0 0.0 0.0 -0.005195
0.025513 -0.968807 0.0 0.0 0.0 -0.007834
0.033185 -0.967177 0.0 0.0 0.0 -0.010712
0.040857 -0.965546 0.0 0.0 0.0 -0.013828
0.048529 -0.963915 0.0 0.0 0.0 -0.017179
0.056200 -0.962285 0.0 0.0 0.0 -0.020763
0.063872 -0.960654 0.0 0.0 0.0 -0.024575
0.071544 -0.959023 0.0 0.0 0.0 -0.028612
0.079216 -0.957393 0.0 0.0 0.0 -0.032870
0.086887 -0.955762 0.0 0.0 0.0 -0.037346
0.094559 -0.954131 0.0 0.0 0.0 -0.042035
0.102231 -0.952501 0.0 0.0 0.0 -0.046931
0.109903 -0.950870 0.0 0.0 0.0 -0.052031
0.117574 -0.949239 0.0 0.0 0.0 -0.057329
0.125246 -0.947609 0.0 0.0 0.0 -0.062820
0.132918 -0.945978 0.0 0.0 0.0 -0.068497
0.140590 -0.944347 0.0 0.0 0.0 -0.074355
0.148261 -0.942717 0.0 0.0 0.0 -0.080388
0.155933 -0.941086 0.0 0.0 0.0 -0.086589
0.163605 -0.939455 0.0 0.0 0.0 -0.092952
0.171277 -0.937825 0.0 0.0 0.0 -0.099469
0.178948 -0.936194 0.0 0.0 0.0 -0.106134
0.186620 -0.934563 0.0 0.0 0.0 -0.112939
0.194292 -0.932932 0.0 0.0 0.0 -0.119878
0.201963 -0.931302 0.0 0.0 0.0 -0.126941
0.209635 -0.929671 0.0 0.0 0.0 -0.134121
0.217307 -0.928040 0.0 0.0 0.0 -0.141410
0.224979 -0.926410 0.0 0.0 0.0 -0.148801
0.232650 -0.924779 0.0 0.0 0.0 -0.156283
0.240322 -0.923148 0.0 0.0 0.0 -0.163850
0.247994 -0.921518 0.0 0.0 0.0 -0.171492
0.255666 -0.919887 0.0 0.0 0.0 -0.179200
0.263337 -0.918256 0.0 0.0 0.0 -0.186965
0.271009 -0.916626 0.0 0.0 0.0 -0.194778
0.278681 -0.914995 0.0 0.0 0.0 -0.202631
0.286353 -0.913364 0.0 0.0 0.0 -0.210512
0.294024 -0.911734 0.0 0.0 0.0 -0.218414
0.301696 -0.910103 0.0 0.0 0.0 -0.226327
0.309368 -0.908472 0.0 0.0 0.0 -0.234240
0.317040 -0.906842 0.0 0.0 0.0 -0.242145
0.324711 -0.905211 0.0 0.0 0.0 -0.250031
0.332383 -0.903580 0.0 0.0 0.0 -0.257889
0.340055 -0.901950 0.0 0.0 0.0 -0.265709
0.347727 -0.900319 0.0 0.0 0.0 -0.273481
0.355398 -0.898688 0.0 0.0 0.0 -0.281195
0.363070 -0.897058 0.0 0.0 0.0 -0.288842
0.370742 -0.895427 0.0 0.0 0.0 -0.296410
0.378414 -0.893796 0.0 0.0 0.0 -0.303891
0.386085 -0.892165 0.0 0.0 0.0 -0.311274
0.393757 -0.890535 0.0 0.0 0.0 -0.318550
0.401429 -0.888904 0.0 0.0 0.0 -0.325709
0.409101 -0.887273 0.0 0.0 0.0 -0.332741
0.416772 -0.885643 0.0 0.0 0.0 -0.339635
0.424444 -0.884012 0.0 0.0 0.0 -0.346384
0.432116 -0.882381 0.0 0.0 0.0 -0.352976
0.439788 -0.880751 0.0 0.0 0.0 -0.359403
0.447459 -0.879120 0.0 0.0 0.0 -0.365655
0.455131 -0.877489 0.0 0.0 0.0 -0.371723
0.462803 -0.875859 0.0 0.0 0.0 -0.377597
0.470475 -0.874228 0.0 0.0 0.0 -0.383268
0.478146 -0.872597 0.0 0.0 0.0 -0.388728
0.485818 -0.870967 0.0 0.0 0.0 -0.393968
0.493490 -0.869336 0.0 0.0 0.0 -0.398978
-0.121881 -0.992119 0.0 0.0 0.0 0.009250
-0.114209 -0.990488 0.0 0.0 0.0 0.010492
-0.106537 -0.988857 0.0 0.0 0.0 0.011497
-0.098865 -0.987227 0.0 0.0 0.0 0.012261
-0.091194 -0.985596 0.0 0.0 0.0 0.012783
-0.083522 -0.983965 0.0 0.0 0.0 0.013061
-0.075850 -0.982335 0.0 0.0 0.0 0.013093
-0.068178 -0.980704 0.0 0.0 0.0 0.012877
-0.060507 -0.979073 0.0 0.0 0.0 0.012413
-0.052835 -0.977442 0.0 0.0 0.0 0.011699
-0.045163 -0.975812 0.0 0.0 0.0 0.010735
-0.037491 -0.974181 0.0 0.0 0.0 0.009521
-0.029820 -0.972550 0.0 0.0 0.0 0.008057
-0.022148 -0.970920 0.0 0.0 0.0 0.006343
-0.014476 -0.969289 0.0 0.0 0.0 0.004379
-0.006804 -0.967658 0.0 0.0 0.0 0.002168
0.000867 -0.966028 0.0 0.0 0.0 -0.000290
0.008539 -0.964397 0.0 0.0 0.0 -0.002994
0.016211 -0.962766 0.0 0.0 0.0 -0.005941
0.023883 -0.961136 0.0 0.0 0.0 -0.009129
0.031554 -0.959505 0.0 0.0 0.0 -0.012557
0.039226 -0.957874 0.0 0.0 0.0 -0.016220
0.046898 -0.956244 0.0 0.0 0.0 -0.020117
0.054570 -0.954613 0.0 0.0 0.0 -0.024243
0.062241 -0.952982 0.0 0.0 0.0 -0.028595
0.069913 -0.951352 0.0 0.0 0.0 -0.033169
0.077585 -0.949721 0.0 0.0 0.0 -0.037962
0.085257 -0.948090 0.0 0.0 0.0 -0.042968
0.092928 -0.946460 0.0 0.0 0.0 -0.048183
0.100600 -0.944829 0.0 0.0 0.0 -0.053602
0.108272 -0.943198 0.0 0.0 0.0 -0.059219
0.115944 -0.941568 0.0 0.0 0.0 -0.065030
0.123615 -0.939937 0.0 0.0 0.0 -0.071028
0.131287 -0.938306 0.0 0.0 0.0 -0.077207
0.138959 -0.936675 0.0 0.0 0.0 -0.083561
0.146631 -0.935045 0.0 0.0 0.0 -0.090085
0.154302 -0.933414 0.0 0.0 0.0 -0.096769
0.161974 -0.931783 0.0 0.0 0.0 -0.103609
0.169646 -0.930153 0.0 0.0 0.0 -0.110597
0.177318 -0.928522 0.0 0.0 0.0 -0.117725
0.184989 -0.926891 0.0 0.0 0.0 -0.124986
0.192661 -0.925261 0.0 0.0 0.0 -0.132372
0.200333 -0.923630 0.0 0.0 0.0 -0.139875
0.208005 -0.921999 0.0 0.0 0.0 -0.147487
0.215676 -0.920369 0.0 0.0 0.0 -0.155200
0.223348 -0.918738 0.0 0.0 0.0 -0.163005
0.231020 -0.917107 0.0 0.0 0.0 -0.170894
0.238692 -0.915477 0.0 0.0 0.0 -0.178857
0.246363 -0.913846 0.0 0.0 0.0 -0.186886
0.254035 -0.912215 0.0 0.0 0.0 -0.194971
0.261707 -0.910585 0.0 0.0 0.0 -0.203104
0.269379 -0.908954 0.0 0.0 0.0 -0.211276
0.277050 -0.907323 0.0 0.0 0.0 -0.219476
0.284722 -0.905693 0.0 0.0 0.0 -0.227695
0.292394 -0.904062 0.0 0.0 0.0 -0.235924
0.300066 -0.902431 0.0 0.0 0.0 -0.244153
0.307737 -0.900801 0.0 0.0 0.0 -0.252371
0.315409 -0.899170 0.0 0.0 0.0 -0.260570
0.323081 -0.897539 0.0 0.0 0.0 -0.268740
0.330752 -0.895908 0.0 0.0 0.0 -0.276870
0.338424 -0.894278 0.0 0.0 0.0 -0.284950
0.346096 -0.892647 0.0 0.0 0.0 -0.292971
0.353768 -0.891016 0.0 0.0 0.0 -0.300922
0.361439 -0.889386 0.0 0.0 0.0 -0.308794
0.369111 -0.887755 0.0 0.0 0.0 -0.316576
0.376783 -0.886124 0.0 0.0 0.0 -0.324259
0.384455 -0.884494 0.0 0.0 0.0 -0.331832
0.392126 -0.882863 0.0 0.0 0.0 -0.339285
0.399798 -0.881232 0.0 0.0 0.0 -0.346610
0.407470 -0.879602 0.0 0.0 0.0 -0.353795
0.415142 -0.877971 0.0 0.0 0.0 -0.360831
0.422813 -0.876340 0.0 0.0 0.0 -0.367708
0.430485 -0.874710 0.0 0.0 0.0 -0.374417
0.438157 -0.873079 0.0 0.0 0.0 -0.380948
0.445829 -0.871448 0.0 0.0 0.0 -0.387291
0.453500 -0.869818 0.0 0.0 0.0 -0.393438
0.461172 -0.868187 0.0 0.0 0.0 -0.399379
0.468844 -0.866556 0.0 0.0 0.0 -0.405105
0.476516 -0.864926 0.0 0.0 0.0 -0.410607
0.484187 -0.863295 0.0 0.0 0.0 -0.415877
0.491859 -0.861664 0.0 0.0 0.0 -0.420905
0.499531 -0.860034 0.0 0.0 0.0 -0.425684
0.507203 -0.858403 0.0 0.0 0.0 -0.430204
0.514874 -0.856772 0.0 0.0 0.0 -0.434458
-0.138855 -0.987708 0.0 0.0 0.0 0.016312
-0.131183 -0.986078 0.0 0.0 0.0 0.017514
-0.123511 -0.984447 0.0 0.0 0.0 0.018480
-0.115839 -0.982816 0.0 0.0 0.0 0.019206
-0.108168 -0.981185 0.0 0.0 0.0 0.019690
-0.100496 -0.979555 0.0 0.0 0.0 0.019930
-0.092824 -0.977924 0.0 0.0 0.0 0.019923
-0.085152 -0.976293 0.0 0.0 0.0 0.019669
-0.077481 -0.974663 0.0 0.0 0.0 0.019164
-0.069809 -0.973032 0.0 0.0 0.0 0.018410
-0.062137 -0.971401 0.0 0.0 0.0 0.017404
-0.054465 -0.969771 0.0 0.0 0.0 0.016146
-0.046794 -0.968140 0.0 0.0 0.0 0.014637
-0.039122 -0.966509 0.0 0.0 0.0 0.012875
-0.031450 -0.964879 0.0 0.0 0.0 0.010862
-0.023779 -0.963248 0.0 0.0 0.0 0.008598
-0.016107 -0.961617 0.0 0.0 0.0 0.006084
-0.008435 -0.959987 0.0 0.0 0.0 0.003322
-0.000763 -0.958356 0.0 0.0 0.0 0.000313
0.006908 -0.956725 0.0 0.0 0.0 -0.002941
0.014580 -0.955095 0.0 0.0 0.0 -0.006438
0.022252 -0.953464 0.0 0.0 0.0 -0.010176
0.029924 -0.951833 0.0 0.0 0.0 -0.014150
0.037595 -0.950203 0.0 0.0 0.0 -0.018359
0.045267 -0.948572 0.0 0.0 0.0 -0.022800
0.052939 -0.946941 0.0 0.0 0.0 -0.027467
0.060611 -0.945311 0.0 0.0 0.0 -0.032358
0.068282 -0.943680 0.0 0.0 0.0 -0.037469
0.075954 -0.942049 0.0 0.0 0.0 -0.042794
0.083626 -0.940418 0.0 0.0 0.0 -0.048329
0.091298 -0.938788 0.0 0.0 0.0 -0.054069
0.098969 -0.937157 0.0 0.0 0.0 -0.060008
0.106641 -0.935526 0.0 0.0 0.0 -0.066142
0.114313 -0.933896 0.0 0.0 0.0 -0.072464
0.121985 -0.932265 0.0 0.0 0.0 -0.078968
0.129656 -0.930634 0.0 0.0 0.0 -0.085648
0.137328 -0.929004 0.0 0.0 0.0 -0.092498
0.145000 -0.927373 0.0 0.0 0.0 -0.099510
0.152672 -0.925742 0.0 0.0 0.0 -0.106677
0.160343 -0.924112 0.0 0.0 0.0 -0.113993
0.168015 -0.922481 0.0 0.0 0.0 -0.121450
0.175687 -0.920850 0.0 0.0 0.0 -0.129040
0.183359 -0.919220 0.0 0.0 0.0 -0.136756
0.191030 -0.917589 0.0 0.0 0.0 -0.144589
0.198702 -0.915958 0.0 0.0 0.0 -0.152531
0.206374 -0.914328 0.0 0.0 0.0 -0.160574
0.214046 -0.912697 0.0 0.0 0.0 -0.168709
0.221717 -0.911066 0.0 0.0 0.0 -0.176928
0.229389 -0.909436 0.0 0.0 0.0 -0.185221
0.237061 -0.907805 0.0 0.0 0.0 -0.193581
0.244733 -0.906174 0.0 0.0 0.0 -0.201996
0.252404 -0.904544 0.0 0.0 0.0 -0.210459
0.260076 -0.902913 0.0 0.0 0.0 -0.218959
0.267748 -0.901282 0.0 0.0 0.0 -0.227488
0.275420 -0.899651 0.0 0.0 0.0 -0.236035
