x y z Ax Ay Az
-0.540791 -0.804381 0.0 0.0 0.0 0.571866
-0.534446 -0.808992 0.0 0.0 0.0 0.561398
-0.528101 -0.813602 0.0 0.0 0.0 0.550537
-0.521756 -0.818212 0.0 0.0 0.0 0.539300
-0.515410 -0.822822 0.0 0.0 0.0 0.527702
-0.509065 -0.827432 0.0 0.0 0.0 0.515760
-0.502720 -0.832042 0.0 0.0 0.0 0.503491
-0.496375 -0.836652 0.0 0.0 0.0 0.490912
-0.490030 -0.841262 0.0 0.0 0.0 0.478041
-0.483684 -0.845872 0.0 0.0 0.0 0.464895
-0.477339 -0.850482 0.0 0.0 0.0 0.451494
-0.470994 -0.855092 0.0 0.0 0.0 0.437854
-0.464649 -0.859702 0.0 0.0 0.0 0.423997
-0.458303 -0.864312 0.0 0.0 0.0 0.409939
-0.451958 -0.868923 0.0 0.0 0.0 0.395702
-0.445613 -0.873533 0.0 0.0 0.0 0.381304
-0.439268 -0.878143 0.0 0.0 0.0 0.366765
-0.432922 -0.882753 0.0 0.0 0.0 0.352105
-0.426577 -0.887363 0.0 0.0 0.0 0.337343
-0.420232 -0.891973 0.0 0.0 0.0 0.322501
-0.413887 -0.896583 0.0 0.0 0.0 0.307598
-0.407542 -0.901193 0.0 0.0 0.0 0.292655
-0.401196 -0.905803 0.0 0.0 0.0 0.277691
-0.394851 -0.910413 0.0 0.0 0.0 0.262727
-0.388506 -0.915023 0.0 0.0 0.0 0.247784
-0.382161 -0.919633 0.0 0.0 0.0 0.232882
-0.375815 -0.924244 0.0 0.0 0.0 0.218040
-0.369470 -0.928854 0.0 0.0 0.0 0.203280
-0.783645 -0.618243 0.0 0.0 0.0 0.585687
-0.777300 -0.622853 0.0 0.0 0.0 0.596568
-0.770955 -0.627463 0.0 0.0 0.0 0.606921
-0.764610 -0.632073 0.0 0.0 0.0 0.616736
-0.758264 -0.636683 0.0 0.0 0.0 0.626005
-0.751919 -0.641293 0.0 0.0 0.0 0.634719
-0.745574 -0.645904 0.0 0.0 0.0 0.642872
-0.739229 -0.650514 0.0 0.0 0.0 0.650456
-0.732883 -0.655124 0.0 0.0 0.0 0.657466
-0.726538 -0.659734 0.0 0.0 0.0 0.663896
-0.720193 -0.664344 0.0 0.0 0.0 0.669741
-0.713848 -0.668954 0.0 0.0 0.0 0.674999
-0.707503 -0.673564 0.0 0.0 0.0 0.679664
-0.701157 -0.678174 0.0 0.0 0.0 0.683736
-0.694812 -0.682784 0.0 0.0 0.0 0.687211
-0.688467 -0.687394 0.0 0.0 0.0 0.690088
-0.682122 -0.692004 0.0 0.0 0.0 0.692368
-0.675776 -0.696614 0.0 0.0 0.0 0.694051
-0.669431 -0.701225 0.0 0.0 0.0 0.695136
-0.663086 -0.705835 0.0 0.0 0.0 0.695627
-0.656741 -0.710445 0.0 0.0 0.0 0.695524
-0.650395 -0.715055 0.0 0.0 0.0 0.694832
-0.644050 -0.719665 0.0 0.0 0.0 0.693554
-0.637705 -0.724275 0.0 0.0 0.0 0.691694
-0.631360 -0.728885 0.0 0.0 0.0 0.689257
-0.625015 -0.733495 0.0 0.0 0.0 0.686249
-0.618669 -0.738105 0.0 0.0 0.0 0.682677
-0.612324 -0.742715 0.0 0.0 0.0 0.678547
-0.605979 -0.747325 0.0 0.0 0.0 0.673868
-0.599634 -0.751935 0.0 0.0 0.0 0.668647
-0.593288 -0.756545 0.0 0.0 0.0 0.662893
-0.586943 -0.761156 0.0 0.0 0.0 0.656617
-0.580598 -0.765766 0.0 0.0 0.0 0.649829
-0.574253 -0.770376 0.0 0.0 0.0 0.642539
-0.567907 -0.774986 0.0 0.0 0.0 0.634758
-0.561562 -0.779596 0.0 0.0 0.0 0.626499
-0.555217 -0.784206 0.0 0.0 0.0 0.617775
