x y z Ax Ay Az
-0.469209 0.851389 0.0 0.0 0.0 -0.447993
-0.476374 0.848199 0.0 0.0 0.0 -0.457760
-0.483540 0.845009 0.0 0.0 0.0 -0.467279
-0.490705 0.841819 0.0 0.0 0.0 -0.476535
-0.497870 0.838629 0.0 0.0 0.0 -0.485513
-0.505035 0.835439 0.0 0.0 0.0 -0.494199
-0.512200 0.832249 0.0 0.0 0.0 -0.502579
-0.519365 0.829059 0.0 0.0 0.0 -0.510638
-0.526530 0.825869 0.0 0.0 0.0 -0.518365
-0.533695 0.822678 0.0 0.0 0.0 -0.525744
-0.540860 0.819488 0.0 0.0 0.0 -0.532764
-0.548025 0.816298 0.0 0.0 0.0 -0.539411
-0.555190 0.813108 0.0 0.0 0.0 -0.545674
-0.562355 0.809918 0.0 0.0 0.0 -0.551542
-0.569520 0.806728 0.0 0.0 0.0 -0.557002
-0.576685 0.803538 0.0 0.0 0.0 -0.562043
-0.583850 0.800348 0.0 0.0 0.0 -0.566655
-0.591015 0.797158 0.0 0.0 0.0 -0.570829
-0.598181 0.793968 0.0 0.0 0.0 -0.574553
-0.605346 0.790778 0.0 0.0 0.0 -0.577819
-0.612511 0.787587 0.0 0.0 0.0 -0.580619
-0.619676 0.784397 0.0 0.0 0.0 -0.582943
-0.143592 0.987778 0.0 0.0 0.0 -0.016735
-0.150757 0.984588 0.0 0.0 0.0 -0.022075
-0.157922 0.981398 0.0 0.0 0.0 -0.027803
-0.165087 0.978208 0.0 0.0 0.0 -0.033910
-0.172252 0.975018 0.0 0.0 0.0 -0.040387
-0.179417 0.971828 0.0 0.0 0.0 -0.047225
-0.186582 0.968638 0.0 0.0 0.0 -0.054414
-0.193747 0.965448 0.0 0.0 0.0 -0.061945
-0.200912 0.962258 0.0 0.0 0.0 -0.069805
-0.208077 0.959067 0.0 0.0 0.0 -0.077985
-0.215242 0.955877 0.0 0.0 0.0 -0.086473
-0.222407 0.952687 0.0 0.0 0.0 -0.095257
-0.229572 0.949497 0.0 0.0 0.0 -0.104324
-0.236737 0.946307 0.0 0.0 0.0 -0.113663
-0.243902 0.943117 0.0 0.0 0.0 -0.123260
-0.251067 0.939927 0.0 0.0 0.0 -0.133102
-0.258233 0.936737 0.0 0.0 0.0 -0.143176
-0.265398 0.933547 0.0 0.0 0.0 -0.153467
-0.272563 0.930357 0.0 0.0 0.0 -0.163962
-0.279728 0.927167 0.0 0.0 0.0 -0.174645
-0.286893 0.923976 0.0 0.0 0.0 -0.185503
-0.294058 0.920786 0.0 0.0 0.0 -0.196521
-0.301223 0.917596 0.0 0.0 0.0 -0.207682
-0.308388 0.914406 0.0 0.0 0.0 -0.218973
-0.315553 0.911216 0.0 0.0 0.0 -0.230377
-0.322718 0.908026 0.0 0.0 0.0 -0.241879
-0.329883 0.904836 0.0 0.0 0.0 -0.253462
-0.337048 0.901646 0.0 0.0 0.0 -0.265111
-0.344213 0.898456 0.0 0.0 0.0 -0.276809
-0.351378 0.895266 0.0 0.0 0.0 -0.288541
-0.358543 0.892076 0.0 0.0 0.0 -0.300290
-0.365708 0.888885 0.0 0.0 0.0 -0.312040
-0.372874 0.885695 0.0 0.0 0.0 -0.323774
-0.380039 0.882505 0.0 0.0 0.0 -0.335475
-0.387204 0.879315 0.0 0.0 0.0 -0.347128
-0.394369 0.876125 0.0 0.0 0.0 -0.358715
-0.401534 0.872935 0.0 0.0 0.0 -0.370221
-0.408699 0.869745 0.0 0.0 0.0 -0.381628
-0.415864 0.866555 0.0 0.0 0.0 -0.392920
-0.423029 0.863365 0.0 0.0 0.0 -0.404082
-0.430194 0.860175 0.0 0.0 0.0 -0.415097
-0.437359 0.856985 0.0 0.0 0.0 -0.425949
-0.444524 0.853794 0.0 0.0 0.0 -0.436621
-0.451689 0.850604 0.0 0.0 0.0 -0.447099
-0.458854 0.847414 0.0 0.0 0.0 -0.457366
-0.466019 0.844224 0.0 0.0 0.0 -0.467406
-0.473184 0.841034 0.0 0.0 0.0 -0.477206
-0.480349 0.837844 0.0 0.0 0.0 -0.486749
-0.487515 0.834654 0.0 0.0 0.0 -0.496021
-0.494680 0.831464 0.0 0.0 0.0 -0.505007
-0.501845 0.828274 0.0 0.0 0.0 -0.513693
-0.509010 0.825084 0.0 0.0 0.0 -0.522065
-0.516175 0.821894 0.0 0.0 0.0 -0.530110
-0.523340 0.818703 0.0 0.0 0.0 -0.537812
-0.530505 0.815513 0.0 0.0 0.0 -0.545161
-0.537670 0.812323 0.0 0.0 0.0 -0.552143
-0.544835 0.809133 0.0 0.0 0.0 -0.558745
-0.552000 0.805943 0.0 0.0 0.0 -0.564955
-0.559165 0.802753 0.0 0.0 0.0 -0.570763
-0.566330 0.799563 0.0 0.0 0.0 -0.576156
-0.573495 0.796373 0.0 0.0 0.0 -0.581124
-0.580660 0.793183 0.0 0.0 0.0 -0.585656
-0.587825 0.789993 0.0 0.0 0.0 -0.589743
-0.594990 0.786803 0.0 0.0 0.0 -0.593374
-0.602156 0.783612 0.0 0.0 0.0 -0.596542
-0.609321 0.780422 0.0 0.0 0.0 -0.599236
-0.616486 0.777232 0.0 0.0 0.0 -0.601450
-0.623651 0.774042 0.0 0.0 0.0 -0.603175
-0.630816 0.770852 0.0 0.0 0.0 -0.604404
-0.637981 0.767662 0.0 0.0 0.0 -0.605131
-0.111741 0.993374 0.0 0.0 0.0 -0.007158
-0.118906 0.990184 0.0 0.0 0.0 -0.011252
-0.126071 0.986993 0.0 0.0 0.0 -0.015760
-0.133236 0.983803 0.0 0.0 0.0 -0.020673
-0.140401 0.980613 0.0 0.0 0.0 -0.025986
-0.147567 0.977423 0.0 0.0 0.0 -0.031690
-0.154732 0.974233 0.0 0.0 0.0 -0.037777
-0.161897 0.971043 0.0 0.0 0.0 -0.044239
-0.169062 0.967853 0.0 0.0 0.0 -0.051066
-0.176227 0.964663 0.0 0.0 0.0 -0.058250
-0.183392 0.961473 0.0 0.0 0.0 -0.065779
-0.190557 0.958283 0.0 0.0 0.0 -0.073644
-0.197722 0.955093 0.0 0.0 0.0 -0.081834
-0.204887 0.951902 0.0 0.0 0.0 -0.090338
-0.212052 0.948712 0.0 0.0 0.0 -0.099143
-0.219217 0.945522 0.0 0.0 0.0 -0.108238
-0.226382 0.942332 0.0 0.0 0.0 -0.117611
-0.233547 0.939142 0.0 0.0 0.0 -0.127249
-0.240712 0.935952 0.0 0.0 0.0 -0.137138
-0.247877 0.932762 0.0 0.0 0.0 -0.147265
-0.255042 0.929572 0.0 0.0 0.0 -0.157617
-0.262208 0.926382 0.0 0.0 0.0 -0.168180
-0.269373 0.923192 0.0 0.0 0.0 -0.178939
-0.276538 0.920001 0.0 0.0 0.0 -0.189880
-0.283703 0.916811 0.0 0.0 0.0 -0.200987
-0.290868 0.913621 0.0 0.0 0.0 -0.212247
-0.298033 0.910431 0.0 0.0 0.0 -0.223643
-0.305198 0.907241 0.0 0.0 0.0 -0.235160
-0.312363 0.904051 0.0 0.0 0.0 -0.246783
-0.319528 0.900861 0.0 0.0 0.0 -0.258495
-0.326693 0.897671 0.0 0.0 0.0 -0.270281
-0.333858 0.894481 0.0 0.0 0.0 -0.282125
-0.341023 0.891291 0.0 0.0 0.0 -0.294010
-0.348188 0.888101 0.0 0.0 0.0 -0.305920
-0.355353 0.884910 0.0 0.0 0.0 -0.317839
-0.362518 0.881720 0.0 0.0 0.0 -0.329750
-0.369683 0.878530 0.0 0.0 0.0 -0.341637
-0.376849 0.875340 0.0 0.0 0.0 -0.353483
-0.384014 0.872150 0.0 0.0 0.0 -0.365272
-0.391179 0.868960 0.0 0.0 0.0 -0.376987
-0.398344 0.865770 0.0 0.0 0.0 -0.388612
-0.405509 0.862580 0.0 0.0 0.0 -0.400130
-0.412674 0.859390 0.0 0.0 0.0 -0.411526
-0.419839 0.856200 0.0 0.0 0.0 -0.422781
-0.427004 0.853010 0.0 0.0 0.0 -0.433882
-0.434169 0.849819 0.0 0.0 0.0 -0.444810
-0.441334 0.846629 0.0 0.0 0.0 -0.455552
-0.448499 0.843439 0.0 0.0 0.0 -0.466090
-0.455664 0.840249 0.0 0.0 0.0 -0.476409
-0.462829 0.837059 0.0 0.0 0.0 -0.486493
-0.469994 0.833869 0.0 0.0 0.0 -0.496328
-0.477159 0.830679 0.0 0.0 0.0 -0.505899
-0.484324 0.827489 0.0 0.0 0.0 -0.515191
-0.491490 0.824299 0.0 0.0 0.0 -0.524188
-0.498655 0.821109 0.0 0.0 0.0 -0.532878
-0.505820 0.817919 0.0 0.0 0.0 -0.541246
-0.512985 0.814728 0.0 0.0 0.0 -0.549278
-0.520150 0.811538 0.0 0.0 0.0 -0.556962
-0.527315 0.808348 0.0 0.0 0.0 -0.564283
-0.534480 0.805158 0.0 0.0 0.0 -0.571231
-0.541645 0.801968 0.0 0.0 0.0 -0.577791
-0.548810 0.798778 0.0 0.0 0.0 -0.583953
-0.555975 0.795588 0.0 0.0 0.0 -0.589705
-0.563140 0.792398 0.0 0.0 0.0 -0.595036
-0.570305 0.789208 0.0 0.0 0.0 -0.599935
-0.577470 0.786018 0.0 0.0 0.0 -0.604391
-0.584635 0.782828 0.0 0.0 0.0 -0.608396
-0.591800 0.779637 0.0 0.0 0.0 -0.611939
-0.598965 0.776447 0.0 0.0 0.0 -0.615013
-0.606130 0.773257 0.0 0.0 0.0 -0.617607
-0.613296 0.770067 0.0 0.0 0.0 -0.619715
-0.620461 0.766877 0.0 0.0 0.0 -0.621328
-0.627626 0.763687 0.0 0.0 0.0 -0.622440
-0.634791 0.760497 0.0 0.0 0.0 -0.623045
-0.641956 0.757307 0.0 0.0 0.0 -0.623136
-0.649121 0.754117 0.0 0.0 0.0 -0.622709
-0.656286 0.750927 0.0 0.0 0.0 -0.621757
-0.663451 0.747737 0.0 0.0 0.0 -0.620277
-0.087056 0.995779 0.0 0.0 0.0 -0.003582
-0.094221 0.992589 0.0 0.0 0.0 -0.006791
-0.101386 0.989399 0.0 0.0 0.0 -0.010428
-0.108551 0.986209 0.0 0.0 0.0 -0.014486
-0.115716 0.983018 0.0 0.0 0.0 -0.018961
-0.122881 0.979828 0.0 0.0 0.0 -0.023845
-0.130046 0.976638 0.0 0.0 0.0 -0.029132
-0.137211 0.973448 0.0 0.0 0.0 -0.034813
-0.144376 0.970258 0.0 0.0 0.0 -0.040883
-0.151541 0.967068 0.0 0.0 0.0 -0.047331
-0.158707 0.963878 0.0 0.0 0.0 -0.054149
-0.165872 0.960688 0.0 0.0 0.0 -0.061328
-0.173037 0.957498 0.0 0.0 0.0 -0.068858
-0.180202 0.954308 0.0 0.0 0.0 -0.076729
-0.187367 0.951118 0.0 0.0 0.0 -0.084930
-0.194532 0.947927 0.0 0.0 0.0 -0.093450
-0.201697 0.944737 0.0 0.0 0.0 -0.102279
-0.208862 0.941547 0.0 0.0 0.0 -0.111403
-0.216027 0.938357 0.0 0.0 0.0 -0.120811
-0.223192 0.935167 0.0 0.0 0.0 -0.130490
-0.230357 0.931977 0.0 0.0 0.0 -0.140428
-0.237522 0.928787 0.0 0.0 0.0 -0.150611
-0.244687 0.925597 0.0 0.0 0.0 -0.161025
-0.251852 0.922407 0.0 0.0 0.0 -0.171657
-0.259017 0.919217 0.0 0.0 0.0 -0.182493
-0.266182 0.916027 0.0 0.0 0.0 -0.193518
-0.273348 0.912836 0.0 0.0 0.0 -0.204717
-0.280513 0.909646 0.0 0.0 0.0 -0.216075
-0.287678 0.906456 0.0 0.0 0.0 -0.227579
-0.294843 0.903266 0.0 0.0 0.0 -0.239211
-0.302008 0.900076 0.0 0.0 0.0 -0.250956
-0.309173 0.896886 0.0 0.0 0.0 -0.262799
-0.316338 0.893696 0.0 0.0 0.0 -0.274724
-0.323503 0.890506 0.0 0.0 0.0 -0.286715
-0.330668 0.887316 0.0 0.0 0.0 -0.298755
-0.337833 0.884126 0.0 0.0 0.0 -0.310828
-0.344998 0.880936 0.0 0.0 0.0 -0.322918
-0.352163 0.877745 0.0 0.0 0.0 -0.335009
-0.359328 0.874555 0.0 0.0 0.0 -0.347084
-0.366493 0.871365 0.0 0.0 0.0 -0.359126
-0.373658 0.868175 0.0 0.0 0.0 -0.371119
-0.380823 0.864985 0.0 0.0 0.0 -0.383047
-0.387989 0.861795 0.0 0.0 0.0 -0.394892
-0.395154 0.858605 0.0 0.0 0.0 -0.406639
-0.402319 0.855415 0.0 0.0 0.0 -0.418270
-0.409484 0.852225 0.0 0.0 0.0 -0.429770
-0.416649 0.849035 0.0 0.0 0.0 -0.441123
-0.423814 0.845845 0.0 0.0 0.0 -0.452311
-0.430979 0.842654 0.0 0.0 0.0 -0.463320
-0.438144 0.839464 0.0 0.0 0.0 -0.474132
-0.445309 0.836274 0.0 0.0 0.0 -0.484733
-0.452474 0.833084 0.0 0.0 0.0 -0.495107
-0.459639 0.829894 0.0 0.0 0.0 -0.505239
-0.466804 0.826704 0.0 0.0 0.0 -0.515113
-0.473969 0.823514 0.0 0.0 0.0 -0.524714
-0.481134 0.820324 0.0 0.0 0.0 -0.534028
-0.488299 0.817134 0.0 0.0 0.0 -0.543041
-0.495464 0.813944 0.0 0.0 0.0 -0.551738
-0.502630 0.810754 0.0 0.0 0.0 -0.560105
-0.509795 0.807563 0.0 0.0 0.0 -0.568129
-0.516960 0.804373 0.0 0.0 0.0 -0.575797
-0.524125 0.801183 0.0 0.0 0.0 -0.583095
-0.531290 0.797993 0.0 0.0 0.0 -0.590012
-0.538455 0.794803 0.0 0.0 0.0 -0.596535
-0.545620 0.791613 0.0 0.0 0.0 -0.602652
-0.552785 0.788423 0.0 0.0 0.0 -0.608353
-0.559950 0.785233 0.0 0.0 0.0 -0.613625
-0.567115 0.782043 0.0 0.0 0.0 -0.618460
-0.574280 0.778853 0.0 0.0 0.0 -0.622845
-0.581445 0.775663 0.0 0.0 0.0 -0.626772
-0.588610 0.772472 0.0 0.0 0.0 -0.630232
-0.595775 0.769282 0.0 0.0 0.0 -0.633215
-0.602940 0.766092 0.0 0.0 0.0 -0.635714
-0.610105 0.762902 0.0 0.0 0.0 -0.637721
-0.617271 0.759712 0.0 0.0 0.0 -0.639228
-0.624436 0.756522 0.0 0.0 0.0 -0.640229
-0.631601 0.753332 0.0 0.0 0.0 -0.640717
-0.638766 0.750142 0.0 0.0 0.0 -0.640686
-0.645931 0.746952 0.0 0.0 0.0 -0.640132
-0.653096 0.743762 0.0 0.0 0.0 -0.639050
-0.660261 0.740572 0.0 0.0 0.0 -0.637434
-0.667426 0.737381 0.0 0.0 0.0 -0.635283
-0.674591 0.734191 0.0 0.0 0.0 -0.632592
-0.681756 0.731001 0.0 0.0 0.0 -0.629359
-0.069536 0.994994 0.0 0.0 0.0 -0.003408
-0.076701 0.991804 0.0 0.0 0.0 -0.006144
-0.083866 0.988614 0.0 0.0 0.0 -0.009314
-0.091031 0.985424 0.0 0.0 0.0 -0.012914
-0.098196 0.982234 0.0 0.0 0.0 -0.016938
-0.105361 0.979043 0.0 0.0 0.0 -0.021381
-0.112526 0.975853 0.0 0.0 0.0 -0.026237
-0.119691 0.972663 0.0 0.0 0.0 -0.031499
-0.126856 0.969473 0.0 0.0 0.0 -0.037159
-0.134021 0.966283 0.0 0.0 0.0 -0.043212
-0.141186 0.963093 0.0 0.0 0.0 -0.049647
-0.148351 0.959903 0.0 0.0 0.0 -0.056457
-0.155516 0.956713 0.0 0.0 0.0 -0.063632
-0.162682 0.953523 0.0 0.0 0.0 -0.071164
-0.169847 0.950333 0.0 0.0 0.0 -0.079042
-0.177012 0.947143 0.0 0.0 0.0 -0.087255
-0.184177 0.943952 0.0 0.0 0.0 -0.095793
-0.191342 0.940762 0.0 0.0 0.0 -0.104645
-0.198507 0.937572 0.0 0.0 0.0 -0.113799
-0.205672 0.934382 0.0 0.0 0.0 -0.123244
-0.212837 0.931192 0.0 0.0 0.0 -0.132966
-0.220002 0.928002 0.0 0.0 0.0 -0.142953
-0.227167 0.924812 0.0 0.0 0.0 -0.153192
-0.234332 0.921622 0.0 0.0 0.0 -0.163669
-0.241497 0.918432 0.0 0.0 0.0 -0.174372
-0.248662 0.915242 0.0 0.0 0.0 -0.185285
-0.255827 0.912052 0.0 0.0 0.0 -0.196395
-0.262992 0.908861 0.0 0.0 0.0 -0.207687
-0.270157 0.905671 0.0 0.0 0.0 -0.219146
-0.277323 0.902481 0.0 0.0 0.0 -0.230757
-0.284488 0.899291 0.0 0.0 0.0 -0.242505
-0.291653 0.896101 0.0 0.0 0.0 -0.254374
-0.298818 0.892911 0.0 0.0 0.0 -0.266350
-0.305983 0.889721 0.0 0.0 0.0 -0.278415
-0.313148 0.886531 0.0 0.0 0.0 -0.290554
-0.320313 0.883341 0.0 0.0 0.0 -0.302750
-0.327478 0.880151 0.0 0.0 0.0 -0.314989
-0.334643 0.876961 0.0 0.0 0.0 -0.327252
-0.341808 0.873770 0.0 0.0 0.0 -0.339524
-0.348973 0.870580 0.0 0.0 0.0 -0.351789
-0.356138 0.867390 0.0 0.0 0.0 -0.364029
-0.363303 0.864200 0.0 0.0 0.0 -0.376228
-0.370468 0.861010 0.0 0.0 0.0 -0.388370
-0.377633 0.857820 0.0 0.0 0.0 -0.400439
-0.384798 0.854630 0.0 0.0 0.0 -0.412416
-0.391964 0.851440 0.0 0.0 0.0 -0.424287
-0.399129 0.848250 0.0 0.0 0.0 -0.436034
-0.406294 0.845060 0.0 0.0 0.0 -0.447641
-0.413459 0.841870 0.0 0.0 0.0 -0.459092
-0.420624 0.838679 0.0 0.0 0.0 -0.470371
-0.427789 0.835489 0.0 0.0 0.0 -0.481462
-0.434954 0.832299 0.0 0.0 0.0 -0.492349
-0.442119 0.829109 0.0 0.0 0.0 -0.503016
-0.449284 0.825919 0.0 0.0 0.0 -0.513448
-0.456449 0.822729 0.0 0.0 0.0 -0.523629
